voltage_phase_a,voltage_phase_b,voltage_phase_c,current_phase_a,current_phase_b,current_phase_c,types
0.074294638,10952.05065,-10952.12495,374.865351,-368.0817675,-109.5219767,3
0.075836192,11722.78401,-11722.85984,388.1996623,-370.1630207,-117.2291478,3
0.07726998,12476.85864,-12476.93591,400.9823206,-371.7182519,-124.76973,3
0.078593963,13213.20298,-13213.28157,413.195161,-372.7452512,-132.1330075,3
0.079806259,13930.77063,-13930.85043,424.8208286,-373.2425591,-139.3085168,3
0.080905146,14628.54189,-14628.6228,435.8428024,-373.2094689,-146.2860611,3
0.081889063,15305.5252,-15305.60709,446.2454199,-372.6460276,-153.0557248,3
0.082756611,15960.75851,-15960.84127,456.0138981,-371.5530359,-159.607888,3
0.083506557,16593.31072,-16593.39423,465.1343557,-369.932047,-165.9332397,3
0.084137835,17202.28292,-17202.36706,473.5938319,-367.7853644,-172.0227912,3
0.08464955,17786.80974,-17786.89439,481.3803053,-365.1160387,-177.8678888,3
0.085040972,18346.06053,-18346.14557,488.482711,-361.9278631,-183.4602265,3
0.085311547,18879.24056,-18879.32587,494.890956,-358.2253682,-188.7918571,3
0.085460889,19385.59216,-19385.67762,500.5959339,-354.0138155,-193.8552042,3
0.085488787,19864.39577,-19864.48126,505.5895376,-349.2991898,-198.6430724,3
0.085395201,20314.97099,-20315.05638,509.8646708,-344.0881908,-203.1486579,3
0.085180263,20736.67752,-20736.7627,513.4152585,-338.3882237,-207.3655581,3
0.084844279,21128.9161,-21129.00094,516.236255,-332.2073884,-211.2877805,3
0.084387728,21491.12933,-21491.21372,518.3236516,-325.5544682,-214.9097514,3
0.083811256,21822.80249,-21822.8863,519.6744818,-318.4389173,-218.2263237,3
0.083115684,22123.46426,-22123.54737,520.2868262,-310.8708473,-221.2327846,3
0.082302,22392.68737,-22392.76967,520.1598146,-302.8610127,-223.9248615,3
0.081371361,22630.08925,-22630.17062,519.2936273,-294.4207962,-226.2987289,3
0.080325088,22835.33253,-22835.41286,517.6894955,-285.5621915,-228.3510135,3
0.079164669,23008.12556,-23008.20472,515.3496985,-276.2977874,-230.0787988,3
0.077891753,23148.22278,-23148.30067,512.2775614,-266.6407489,-231.4796295,3
0.076508148,23255.42511,-23255.50162,508.4774499,-256.6047994,-232.551515,3
0.075015821,23329.58021,-23329.65522,503.954764,-246.2042005,-233.2929321,3
0.073416893,23370.58269,-23370.65611,498.7159309,-235.4537318,-233.7028271,3
0.071713635,23378.37431,-23378.44602,492.7683952,-224.3686706,-233.7806177,3
0.069908468,23352.94397,-23353.01388,486.1206086,-212.9647692,-233.5261932,3
0.068003957,23294.32782,-23294.39582,478.782018,-201.2582332,-232.9399152,3
0.066002809,23202.60915,-23202.67516,470.763052,-189.2656982,-232.0226168,3
0.063907867,23077.91831,-23077.98222,462.0751059,-177.0042063,-230.7756016,3
0.061722109,22920.43249,-22920.49421,452.7305258,-164.4911818,-229.2006416,3
0.05944864,22730.37547,-22730.43492,442.7425908,-151.7444063,-227.299975,3
0.057090692,22508.01735,-22508.07444,432.1254944,-138.7819937,-225.0763027,3
0.054651614,22253.6741,-22253.72876,420.8943241,-125.6223642,-222.5327846,3
0.052134874,21967.70717,-21967.7593,409.0650399,-112.2842186,-219.6730353,3
0.049544047,21650.52292,-21650.57247,396.6544518,-98.78651087,-216.5011186,3
0.046882815,21302.57209,-21302.61898,383.6801961,-85.14842214,-213.0215419,3
0.04415496,20924.34915,-20924.3933,370.1607098,-71.38933284,-209.23925,3
0.041364359,20516.39156,-20516.43292,356.1152049,-57.52879539,-205.1596176,3
0.038514976,20079.27905,-20079.31756,341.5636409,-43.58650638,-200.7884422,3
0.035610862,19613.63279,-19613.6684,326.5266961,-29.58227855,-196.1319355,3
0.032656143,19120.11448,-19120.14714,311.0257391,-15.53601269,-191.1967145,3
0.029655017,18599.42544,-18599.4551,295.0827975,-1.467669309,-185.9897926,3
0.02661175,18052.30561,-18052.33222,278.7205271,12.60275971,-180.5185689,3
0.023530666,17479.53246,-17479.55599,261.9621796,26.65527953,-174.7908185,3
0.020416144,16881.91993,-16881.94035,244.8315695,40.66992073,-168.8146808,3
0.01727261,16260.31728,-16260.33455,227.3530403,54.62676774,-162.5986482,3
0.01410453,15615.60782,-15615.62193,209.55143,68.50598714,-156.151554,3
0.010916407,14948.70773,-14948.71865,191.4520357,82.28785577,-149.4825599,3
0.007712771,14260.56471,-14260.57243,173.0805775,95.95278886,-142.6011429,3
0.004498175,13552.15665,-13552.16115,154.4631624,109.4813678,-135.5170819,3
0.001277187,12824.49023,-12824.49151,135.6262467,122.8543677,-128.2404437,3
-0.001945617,12078.59951,-12078.59756,116.5965986,136.0527848,-120.7815688,3
-0.005165655,11315.54444,-11315.53927,97.40126042,149.0578635,-113.1510567,3
-0.008378353,10536.40936,-10536.40098,78.0675097,161.8511228,-105.3597507,3
-0.011579145,9742.30146,-9742.289881,58.62282078,174.4143828,-97.41872277,3
-0.014763482,8934.349222,-8934.334459,39.09482563,186.7297904,-89.33925751,3
-0.017926839,8113.700785,-8113.682858,19.51127458,198.7798448,-81.13283627,3
-0.021064721,7281.522335,-7281.50127,-0.100003048,210.5474221,-72.81112083,3
-0.02417267,6438.996443,-6438.97227,-19.71113857,222.0158001,-64.38593681,3
-0.027246267,5587.320385,-5587.293139,-39.29426348,233.1686814,-55.86925684,3
-0.030281146,4727.704439,-4727.674158,-58.8215491,243.9902172,-47.27318361,3
-0.033272994,3861.370166,-3861.336893,-78.26524608,254.4650297,-38.60993259,3
-0.036217559,2989.548675,-2989.512457,-97.59772386,264.5782334,-29.89181475,3
-0.039110658,2113.478872,-2113.439761,-116.7915099,274.3154569,-21.131219,3
-0.041948177,1234.405699,-1234.363751,-135.8193289,283.6628632,-12.34059464,3
-0.044726086,353.5783687,-353.5336426,-154.6541411,292.607169,-3.532433611,3
-0.047440437,-527.751416,527.7988565,-173.2691814,301.135664,5.280747196,3
-0.050087372,-1408.331237,1408.381324,-191.6379966,309.2362288,14.08642377,3
-0.052663131,-2286.909742,2286.962406,-209.7344838,316.8973519,22.87208277,3
-0.055164052,-3162.238424,3162.293588,-227.5329268,324.1081466,31.62523929,3
-0.057586582,-4033.073391,4033.130978,-245.0080331,330.8583659,40.33345461,3
-0.059927279,-4898.177141,4898.237068,-262.1349695,337.1384173,48.98435388,3
-0.062182815,-5756.320313,5756.382496,-278.8893979,342.9393766,57.56564371,3
-0.064349987,-6606.283439,6606.347789,-295.2475091,348.2530003,66.06512961,3
-0.066425713,-7446.858674,7446.9251,-311.1860574,353.0717374,74.47073334,3
-0.068407045,-8276.851516,8276.919923,-326.6823933,357.3887402,82.77051009,3
-0.070291167,-9095.082499,9095.15279,-341.7144957,361.1978741,90.95266541,3
-0.072075401,-9900.388872,9900.460947,-356.2610031,364.493726,99.00557202,3
-0.073757212,-10691.62625,10691.70001,-370.3012441,367.2716124,106.9177863,3
-0.07533421,-11467.67024,11467.74558,-383.8152668,369.5275858,114.6780645,3
-0.076804154,-12227.41805,12227.49485,-396.783867,371.2584402,122.275379,3
-0.078164955,-12969.79002,12969.86819,-409.1886155,372.4617161,129.6989334,3
-0.079414679,-13693.73122,13693.81063,-421.0118847,373.1357035,136.9381786,3
-0.080551551,-14398.21287,14398.29342,-432.236873,373.2794447,143.9828271,3
-0.081573955,-15082.23388,15082.31545,-442.847629,372.8927353,150.8228681,3
-0.082480437,-15744.8222,15744.90468,-452.8290743,371.9761249,157.4485816,3
-0.083269711,-16385.03627,16385.11954,-462.1670247,370.5309162,163.8505521,3
-0.083940653,-17001.96631,17002.05025,-470.8482104,368.5591627,170.0196819,3
-0.084492312,-17594.73563,17594.82012,-478.8602951,366.0636665,175.9472045,3
-0.084923902,-18162.50186,18162.58678,-486.1918931,363.0479737,181.6246964,3
-0.08523481,-18704.45818,18704.54341,-492.8325858,359.51637,187.0440898,3
-0.085424596,-19219.83444,19219.91987,-498.7729365,355.4738738,192.1976832,3
-0.085492988,-19707.89827,19707.98376,-504.0045035,350.9262298,197.0781532,3
-0.08543989,-20167.9561,20168.04154,-508.5198526,345.8799004,201.6785644,3
-0.085265377,-20599.35415,20599.43942,-512.3125671,340.3420567,205.9923793,3
-0.084969698,-21001.4794,21001.56437,-515.3772574,334.3205684,210.0134678,3
-0.084553271,-21373.7604,21373.84495,-517.7095684,327.8239922,213.7361156,3
-0.084016691,-21715.66811,21715.75213,-519.3061858,320.8615602,217.1550327,3
-0.083360717,-22026.71667,22026.80003,-520.1648407,313.4431664,220.2653606,3
-0.082586284,-22306.46406,22306.54665,-520.2843129,305.5793527,223.0626794,3
-0.081694491,-22554.51274,22554.59444,-519.6644327,297.2812939,225.543014,3
-0.080686606,-22770.51023,22770.59092,-518.3060808,288.5607823,227.7028395,3
-0.07956406,-22954.14958,22954.22914,-516.2111876,279.4302099,229.5390869,3
-0.07832845,-23105.16982,23105.24815,-513.3827301,269.9025519,231.0491467,3
-0.076981531,-23223.35635,23223.43334,-509.8247276,259.9913477,232.230873,3
-0.075525216,-23308.54123,23308.61675,-505.5422363,249.7106815,233.0825865,3
-0.073961576,-23360.60339,23360.67735,-500.5413418,239.0751628,233.6030769,3
-0.072292833,-23379.46885,23379.54115,-494.8291507,228.0999051,233.7916045,3
-0.070521358,-23365.11081,23365.18134,-488.4137803,216.8005051,233.6479015,3
-0.068649668,-23317.54967,23317.61832,-481.3043472,205.1930196,233.172172,3
-0.066680423,-23236.85302,23236.9197,-473.5109542,193.2939436,232.3650921,3
-0.064616422,-23123.13553,23123.20014,-465.0446763,181.1201864,231.2278088,3
-0.062460597,-22976.55879,22976.62125,-455.9175444,168.6890475,229.761938,3
-0.060216012,-22797.33111,22797.39132,-446.1425288,156.0181922,227.9695629,3
-0.057885857,-22585.70717,22585.76506,-435.7335202,143.1256265,225.8532307,3
-0.055473443,-22341.98771,22342.04318,-424.7053105,130.0296715,223.4159486,3
-0.052982198,-22066.51906,22066.57204,-413.0735713,116.7489372,220.6611802,3
-0.050415662,-21759.69268,21759.74309,-400.8548319,103.3022962,217.5928403,3
-0.047777483,-21421.94458,21421.99236,-388.0664559,89.70885709,214.2152889,3
-0.04507141,-21053.75473,21053.7998,-374.7266162,75.98793674,210.533326,3
-0.042301288,-20655.64634,20655.68865,-360.8542694,62.15903338,206.5521837,3
-0.039471053,-20228.18515,20228.22462,-346.469129,48.24179863,202.2775194,3
-0.036584728,-19771.9786,19772.01519,-331.5916371,34.25600964,197.7154077,3
-0.033646414,-19287.67499,19287.70864,-316.2429352,20.22154099,192.8723316,3
-0.030660286,-18775.96254,18775.9932,-300.4448349,6.158336429,187.7551733,3
-0.027630589,-18237.56841,18237.59604,-284.219786,-7.913619469,182.3712047,3
-0.024561627,-17673.2577,17673.28226,-267.5908452,-21.97432968,176.7280766,3
-0.021457762,-17083.83233,17083.85379,-250.5816432,-36.00381317,170.8338082,3
-0.018323403,-16470.12989,16470.14822,-233.2163509,-49.98213327,164.6967757,3
-0.015163007,-15833.0225,15833.03767,-215.5196455,-63.88942602,158.3257,3
-0.011981063,-15173.41552,15173.4275,-197.5166749,-77.7059284,151.7296348,3
-0.008782093,-14492.24629,14492.25507,-179.2330222,-91.41200641,144.9179535,3
-0.005570643,-13790.48278,13790.48835,-160.6946697,-104.988183,137.9003359,3
-0.002351277,-13069.12224,13069.12459,-141.9279612,-118.4151655,130.6867544,3
0.00087143,-12329.18976,12329.18889,-122.9595653,-131.6738737,123.2874598,3
0.004092899,-11571.73683,11571.73273,-103.8164371,-144.7454661,115.712967,3
0.007308551,-10797.83982,10797.83252,-84.52578012,-157.6113672,107.9740397,3
0.010513818,-10008.5985,10008.58799,-65.11500736,-170.253294,100.0816755,3
0.013704144,-9205.134409,9205.120705,-45.61170261,-182.6532815,92.04708966,3
0.016874996,-8388.589319,8388.572444,-26.04358114,-194.7937088,83.8816999,3
0.020021867,-7560.123585,7560.103563,-6.438450314,-206.6573235,75.59710965,3
0.023140287,-6720.914501,6720.89136,13.1758299,-218.2272668,67.20509178,3
0.026225822,-5872.15463,5872.128404,32.77138654,-229.4870973,58.71757179,3
0.029274089,-5015.050105,5015.020831,52.32037325,-240.420814,50.14661092,3
0.032280757,-4150.818921,4150.78664,71.79500984,-251.0128796,41.50438897,3
0.035241551,-3280.689195,3280.653953,91.1676218,-261.2482421,32.80318701,3
0.038152265,-2405.897431,2405.859278,110.4106796,-271.1123566,24.05536993,3
0.041008763,-1527.686754,1527.645745,129.4968377,-280.5912057,15.27336885,3
0.043806985,-647.3051514,647.2613444,148.3989738,-289.6713192,6.469663475,3
0.046542956,233.9963075,-234.0428504,167.0902268,-298.339794,-2.343235643,3
0.049212785,1114.965245,-1115.014458,185.5440355,-306.5843116,-11.15280489,3
0.051812681,1994.349755,-1994.401568,203.7341759,-314.3931561,-19.9465254,3
0.054338949,2870.900186,-2870.954525,221.6347989,-321.7552307,-28.7119008,3
0.056787997,3743.37091,-3743.427698,239.2204667,-328.6600736,-37.43647502,3
0.059156347,4610.5221,-4610.581256,256.4661892,-335.0978725,-46.10784996,3
0.061440632,5471.121485,-5471.182926,273.3474592,-341.0594789,-54.71370312,3
0.063637607,6323.946107,-6324.009745,289.8402874,-346.5364212,-63.24180512,3
0.06574415,7167.784056,-7167.8498,305.9212368,-351.5209163,-71.68003705,3
0.067757266,8001.436191,-8001.503949,321.5674554,-356.005881,-80.01640772,3
0.069674095,8823.717848,-8823.787522,336.756709,-359.9849418,-88.23907071,3
0.071491914,9633.460519,-9633.532011,351.4674128,-363.4524442,-96.33634114,3
0.073208139,10429.51352,-10429.58672,365.6786623,-366.4034609,-104.2967124,3
0.074820331,11210.7456,-11210.82042,379.3702624,-368.8337982,-112.1088722,3
0.0763262,11976.04661,-11976.12293,392.5227566,-370.7400025,-119.7617193,3
0.077723604,12724.32899,-12724.40672,405.1174544,-372.119365,-127.2443784,3
0.079010559,13454.52941,-13454.60842,417.1364582,-372.9699255,-134.5462162,3
0.080185236,14165.61021,-14165.69039,428.5626883,-373.2904753,-141.6568566,3
0.081245965,14856.5609,-14856.64214,439.3799073,-373.0805589,-148.5661948,3
0.08219124,15526.3996,-15526.48179,449.5727434,-372.3404747,-155.2644122,3
0.083019716,16174.17444,-16174.25746,459.1267121,-371.0712742,-161.7419905,3
0.083730216,16798.96489,-16799.04862,468.0282366,-369.2747612,-167.9897246,3
0.084321731,17399.8831,-17399.96742,476.2646673,-366.9534885,-173.998736,3
0.084793421,17976.07511,-17976.15991,483.8242999,-364.1107549,-179.7604858,3
0.085144614,18526.72215,-18526.80729,490.6963917,-360.7505999,-185.266786,3
0.085374812,19051.04169,-19051.12707,496.8711771,-356.8777986,-190.509812,3
0.085483688,19548.28867,-19548.37415,502.3398813,-352.4978544,-195.4821131,3
0.085471087,20017.75645,-20017.84192,507.0947331,-347.6169915,-200.1766235,3
0.085337027,20458.77791,-20458.86325,511.1289755,-342.2421458,-204.5866719,3
0.085081698,20870.72632,-20870.81141,514.4368757,-336.3809553,-208.7059915,3
0.084705463,21253.0163,-21253.101,517.0137329,-330.041749,-212.5287284,3
0.084208858,21605.10457,-21605.18878,518.8558854,-323.2335354,-216.0494504,3
0.083592587,21926.4908,-21926.5744,519.9607152,-315.9659892,-219.2631543,3
0.082857526,22216.7183,-22216.80116,520.3266524,-308.249438,-222.1652732,3
0.08200472,22475.37462,-22475.45662,519.9531769,-300.0948476,-224.7516832,3
0.081035381,22702.0922,-22702.17324,518.8408196,-291.5138059,-227.0187087,3
0.079950887,22896.54887,-22896.62882,516.991161,-282.5185072,-228.9631282,3
0.078752778,23058.46829,-23058.54704,514.4068297,-273.1217342,-230.5821785,3
0.077442756,23187.62036,-23187.69781,511.0914981,-263.3368403,-231.873559,3
0.076022685,23283.82156,-23283.89758,507.0498776,-253.1777303,-232.8354344,3
0.074494581,23346.93517,-23347.00967,502.2877115,-242.6588409,-233.466438,3
0.072860616,23376.87151,-23376.94437,496.811767,-231.7951201,-233.765673,3
0.071123112,23373.58804,-23373.65916,490.6298258,-220.6020056,-233.7327141,3
0.069284538,23337.08942,-23337.1587,483.7506728,-209.0954037,-233.3676083,3
0.067347508,23267.42752,-23267.49486,476.1840836,-197.2916657,-232.6708744,3
0.065314772,23164.70133,-23164.76664,467.9408108,-185.2075655,-231.6435024,3
0.063189221,23029.05683,-23029.12002,459.0325684,-172.8602752,-230.2869523,3
0.060973875,22860.68678,-22860.74776,449.4720157,-160.267341,-228.6031518,3
0.058671881,22659.83045,-22659.88912,439.2727387,-147.4466582,-226.5944938,3
0.056286511,22426.77325,-22426.82954,428.449231,-134.4164455,-224.2638326,3
0.053821155,22161.84639,-22161.90021,417.0168736,-121.1952198,-221.6144802,3
0.051279317,21865.42633,-21865.47761,404.9919123,-107.801769,-218.6502015,3
0.048664607,21537.9343,-21537.98296,392.3914354,-94.25512597,-215.3752089,3
0.045980743,21179.83568,-21179.88166,379.2333488,-80.57454127,-211.7941563,3
0.043231537,20791.63937,-20791.6826,365.5363508,-66.77945573,-207.9121327,3
0.040420897,20373.89699,-20373.93741,351.3199057,-52.88947294,-203.7346545,3
0.037552817,19927.20219,-19927.23975,336.6042158,-38.92433131,-199.2676583,3
0.034631372,19452.18975,-19452.22438,321.4101929,-24.90387608,-194.5174918,3
0.031660714,18949.53468,-18949.56634,305.7594285,-10.84803108,-189.4909053,3
0.028645065,18419.95129,-18419.97993,289.6741632,3.223229573,-184.1950419,3
0.025588709,17864.19214,-17864.21773,273.1772551,17.28990984,-178.6374272,3
0.02249599,17283.04699,-17283.06949,256.2921471,31.33202019,-172.825959,3
0.019371303,16677.34169,-16677.36106,239.042834,45.32960603,-166.7688956,3
0.016219089,16047.93697,-16047.95319,221.453828,59.26277602,-160.4748445,3
0.013043826,15395.72725,-15395.7403,203.5501239,73.11173036,-153.9527499,3
0.009850028,14721.63937,-14721.64922,185.357164,86.85678894,-147.2118799,3
0.006642232,14026.63123,-14026.63787,166.9008014,100.4784193,-140.2618139,3
0.003424997,13311.69048,-13311.6939,148.2072636,113.9572643,-133.1124281,3
0.000202894,12577.83309,-12577.83329,129.3031152,127.2741697,-125.7738823,3
-0.003019496,11826.10191,-11826.09889,110.21522,140.4102117,-118.2566049,3
-0.006237596,11057.56519,-11057.55895,90.97070293,153.346723,-110.5712784,3
-0.009446831,10273.31507,-10273.30562,71.59691152,166.0653202,-102.7288241,3
-0.012642643,9474.465999,-9474.453356,52.12137698,178.5479296,-94.74038652,3
-0.015820488,8662.153198,-8662.137377,32.57177511,190.7768125,-86.61731764,3
-0.018975851,7837.531003,-7837.512027,12.97588697,202.7345912,-78.37116082,3
-0.022104249,7001.771248,-7001.749144,-6.638440618,214.4042729,-70.01363429,3
-0.025201236,6156.061593,-6156.036392,-26.24333462,225.7692744,-61.55661455,3
-0.02826241,5301.603837,-5301.575575,-45.81093541,236.8134455,-53.01211949,3
-0.031283422,4439.612213,-4439.580929,-65.31343635,247.5210916,-44.39229131,3
-0.034259978,3571.311656,-3571.277396,-84.72312332,257.8769968,-35.70937926,3
-0.037187849,2697.93607,-2697.898883,-104.0124141,267.8664446,-26.97572223,3
-0.040062874,1820.72657,-1820.686507,-123.1538975,277.4752396,-18.20373121,3
-0.042880967,940.9297171,-940.8868362,-142.1203726,286.689727,-9.405871704,3
-0.045638124,59.79575181,-59.75011369,-160.8848868,295.4968127,-0.594645935,3
-0.048330427,-821.4231865,821.471517,-179.4207747,303.8839812,8.217424859,3
-0.05095405,-1701.474838,1701.525792,-197.701696,311.8393139,17.01781824,3
-0.053505264,-2579.1086,2579.162105,-215.7016723,319.351506,25.79402837,3
-0.055980445,-3453.077308,3453.133288,-233.3951247,326.409882,34.53358378,3
-0.058376074,-4322.139004,4322.19738,-250.7569099,333.0044118,43.22406507,3
-0.060688747,-5185.058703,5185.119392,-267.7623557,339.1257241,51.85312261,3
-0.062915179,-6040.610151,6040.673066,-284.3872967,344.7651201,60.40849401,3
-0.065052204,-6887.577561,6887.642614,-300.6081077,349.9145861,68.87802165,3
-0.067096787,-7724.757347,7724.824444,-316.4017381,354.5668043,77.24966984,3
-0.069046022,-8550.95983,8551.028876,-331.7457444,358.7151636,85.51154203,3
-0.070897138,-9365.010931,9365.081828,-346.6183218,362.3537691,93.65189764,3
-0.072647506,-10165.75384,10165.82649,-360.9983356,365.47745,101.6591688,3
-0.074294638,-10952.05065,10952.12495,-374.865351,368.0817675,109.5219767,3
-0.075836192,-11722.78401,11722.85984,-388.1996623,370.1630207,117.2291478,3
-0.07726998,-12476.85864,12476.93591,-400.9823206,371.7182519,124.76973,3
-0.078593963,-13213.20298,13213.28157,-413.195161,372.7452512,132.1330075,3
-0.079806259,-13930.77063,13930.85043,-424.8208286,373.2425591,139.3085168,3
-0.080905146,-14628.54189,14628.6228,-435.8428024,373.2094689,146.2860611,3
-0.081889063,-15305.5252,15305.60709,-446.2454199,372.6460276,153.0557248,3
-0.082756611,-15960.75851,15960.84127,-456.0138981,371.5530359,159.607888,3
-0.083506557,-16593.31072,16593.39423,-465.1343557,369.932047,165.9332397,3
-0.084137835,-17202.28292,17202.36706,-473.5938319,367.7853644,172.0227912,3
-0.08464955,-17786.80974,17786.89439,-481.3803053,365.1160387,177.8678888,3
-0.085040972,-18346.06053,18346.14557,-488.482711,361.9278631,183.4602265,3
-0.085311547,-18879.24056,18879.32587,-494.890956,358.2253682,188.7918571,3
-0.085460889,-19385.59216,19385.67762,-500.5959339,354.0138155,193.8552042,3
-0.085488787,-19864.39577,19864.48126,-505.5895376,349.2991898,198.6430724,3
-0.085395201,-20314.97099,20315.05638,-509.8646708,344.0881908,203.1486579,3
-0.085180263,-20736.67752,20736.7627,-513.4152585,338.3882237,207.3655581,3
-0.084844279,-21128.9161,21129.00094,-516.236255,332.2073884,211.2877805,3
-0.084387728,-21491.12933,21491.21372,-518.3236516,325.5544682,214.9097514,3
-0.083811256,-21822.80249,21822.8863,-519.6744818,318.4389173,218.2263237,3
-0.083115684,-22123.46426,22123.54737,-520.2868262,310.8708473,221.2327846,3
-0.082302,-22392.68737,22392.76967,-520.1598146,302.8610127,223.9248615,3
-0.081371361,-22630.08925,22630.17062,-519.2936273,294.4207962,226.2987289,3
-0.080325088,-22835.33253,22835.41286,-517.6894955,285.5621915,228.3510135,3
-0.079164669,-23008.12556,23008.20472,-515.3496985,276.2977874,230.0787988,3
-0.077891753,-23148.22278,23148.30067,-512.2775614,266.6407489,231.4796295,3
-0.076508148,-23255.42511,23255.50162,-508.4774499,256.6047994,232.551515,3
-0.075015821,-23329.58021,23329.65522,-503.954764,246.2042005,233.2929321,3
-0.073416893,-23370.58269,23370.65611,-498.7159309,235.4537318,233.7028271,3
-0.071713635,-23378.37431,23378.44602,-492.7683952,224.3686706,233.7806177,3
-0.069908468,-23352.94397,23353.01388,-486.1206086,212.9647692,233.5261932,3
-0.068003957,-23294.32782,23294.39582,-478.782018,201.2582332,232.9399152,3
-0.066002809,-23202.60915,23202.67516,-470.763052,189.2656982,232.0226168,3
-0.063907867,-23077.91831,23077.98222,-462.0751059,177.0042063,230.7756016,3
-0.061722109,-22920.43249,22920.49421,-452.7305258,164.4911818,229.2006416,3
-0.05944864,-22730.37547,22730.43492,-442.7425908,151.7444063,227.299975,3
-0.057090692,-22508.01735,22508.07444,-432.1254944,138.7819937,225.0763027,3
-0.054651614,-22253.6741,22253.72876,-420.8943241,125.6223642,222.5327846,3
-0.052134874,-21967.70717,21967.7593,-409.0650399,112.2842186,219.6730353,3
-0.049544047,-21650.52292,21650.57247,-396.6544518,98.78651087,216.5011186,3
-0.046882815,-21302.57209,21302.61898,-383.6801961,85.14842214,213.0215419,3
-0.04415496,-20924.34915,20924.3933,-370.1607098,71.38933284,209.23925,3
-0.041364359,-20516.39156,20516.43292,-356.1152049,57.52879539,205.1596176,3
-0.038514976,-20079.27905,20079.31756,-341.5636409,43.58650638,200.7884422,3
-0.035610862,-19613.63279,19613.6684,-326.5266961,29.58227855,196.1319355,3
-0.032656143,-19120.11448,19120.14714,-311.0257391,15.53601269,191.1967145,3
-0.029655017,-18599.42544,18599.4551,-295.0827975,1.467669309,185.9897926,3
-0.02661175,-18052.30561,18052.33222,-278.7205271,-12.60275971,180.5185689,3
-0.023530666,-17479.53246,17479.55599,-261.9621796,-26.65527953,174.7908185,3
-0.020416144,-16881.91993,16881.94035,-244.8315695,-40.66992073,168.8146808,3
-0.01727261,-16260.31728,16260.33455,-227.3530403,-54.62676774,162.5986482,3
-0.01410453,-15615.60782,15615.62193,-209.55143,-68.50598714,156.151554,3
-0.010916407,-14948.70773,14948.71865,-191.4520357,-82.28785577,149.4825599,3
-0.007712771,-14260.56471,14260.57243,-173.0805775,-95.95278886,142.6011429,3
-0.004498175,-13552.15665,13552.16115,-154.4631624,-109.4813678,135.5170819,3
-0.001277187,-12824.49023,12824.49151,-135.6262467,-122.8543677,128.2404437,3
0.001945617,-12078.59951,12078.59756,-116.5965986,-136.0527848,120.7815688,3
0.005165655,-11315.54444,11315.53927,-97.40126042,-149.0578635,113.1510567,3
0.008378353,-10536.40936,10536.40098,-78.0675097,-161.8511228,105.3597507,3
0.011579145,-9742.30146,9742.289881,-58.62282078,-174.4143828,97.41872277,3
0.014763482,-8934.349222,8934.334459,-39.09482563,-186.7297904,89.33925751,3
0.017926839,-8113.700785,8113.682858,-19.51127458,-198.7798448,81.13283627,3
0.021064721,-7281.522335,7281.50127,0.100003048,-210.5474221,72.81112083,3
0.02417267,-6438.996443,6438.97227,19.71113857,-222.0158001,64.38593681,3
0.027246267,-5587.320385,5587.293139,39.29426348,-233.1686814,55.86925684,3
0.030281146,-4727.704439,4727.674158,58.8215491,-243.9902172,47.27318361,3
0.033272994,-3861.370166,3861.336893,78.26524608,-254.4650297,38.60993259,3
0.036217559,-2989.548675,2989.512457,97.59772386,-264.5782334,29.89181475,3
0.039110658,-2113.478872,2113.439761,116.7915099,-274.3154569,21.131219,3
0.041948177,-1234.405699,1234.363751,135.8193289,-283.6628632,12.34059464,3
0.044726086,-353.5783687,353.5336426,154.6541411,-292.607169,3.532433611,3
0.047440437,527.751416,-527.7988565,173.2691814,-301.135664,-5.280747196,3
0.050087372,1408.331237,-1408.381324,191.6379966,-309.2362288,-14.08642377,3
0.052663131,2286.909742,-2286.962406,209.7344838,-316.8973519,-22.87208277,3
0.055164052,3162.238424,-3162.293588,227.5329268,-324.1081466,-31.62523929,3
0.057586582,4033.073391,-4033.130978,245.0080331,-330.8583659,-40.33345461,3
0.059927279,4898.177141,-4898.237068,262.1349695,-337.1384173,-48.98435388,3
0.062182815,5756.320313,-5756.382496,278.8893979,-342.9393766,-57.56564371,3
0.064349987,6606.283439,-6606.347789,295.2475091,-348.2530003,-66.06512961,3
0.066425713,7446.858674,-7446.9251,311.1860574,-353.0717374,-74.47073334,3
0.068407045,8276.851516,-8276.919923,326.6823933,-357.3887402,-82.77051009,3
0.070291167,9095.082499,-9095.15279,341.7144957,-361.1978741,-90.95266541,3
0.072075401,9900.388872,-9900.460947,356.2610031,-364.493726,-99.00557202,3
0.073757212,10691.62625,-10691.70001,370.3012441,-367.2716124,-106.9177863,3
0.07533421,11467.67024,-11467.74558,383.8152668,-369.5275858,-114.6780645,3
0.076804154,12227.41805,-12227.49485,396.783867,-371.2584402,-122.275379,3
0.078164955,12969.79002,-12969.86819,409.1886155,-372.4617161,-129.6989334,3
0.079414679,13693.73122,-13693.81063,421.0118847,-373.1357035,-136.9381786,3
0.080551551,14398.21287,-14398.29342,432.236873,-373.2794447,-143.9828271,3
0.081573955,15082.23388,-15082.31545,442.847629,-372.8927353,-150.8228681,3
0.082480437,15744.8222,-15744.90468,452.8290743,-371.9761249,-157.4485816,3
0.083269711,16385.03627,-16385.11954,462.1670247,-370.5309162,-163.8505521,3
